"PercOracleORD","MSE-Norm","MSE-SoC","PerImpOverTO","MissclassPerc"
1,0,12800,1.04175453395192,1
1,0,12800,1.03849372384937,1
1,0,12800,1.03920919844487,1
0.963653908009006,50,12800,1,0
1,0,12800,1.06147091108672,1
0.990203403902034,12.19,12800,1.03179742631797,0.7562
1,0,12800,1.03932909196067,1
0.970354939508052,37.6,12800,1.02828299014502,0.248
1,0,12800,1.05458605574394,1
1,0,12800,1.04023944130362,1
1,0,12800,1.06122278056951,1
1,0,12800,1.03963919232042,1
1,0,12800,1.03861353532027,1
0.989528364116095,12.05,12800,1.02894129287599,0.759
1,0,12800,1.0406850459482,1
0.970791760540714,37.5,12800,1.00917283553267,0.25
0.961912414624347,50,12800,1,0
0.990996943916742,12.42,12800,1.02849591145618,0.7516
1,0,12800,1.04229126538816,1
1,0,12800,1.04299560931157,1
0.990555877723469,12.56,12800,1.03264021207854,0.7488
1,0,12800,1.03743718592965,1
1,0,12800,1.03785879247773,1
1,0,12800,1.05968169761273,1
1,0,12800,1.03981264637002,1
1,0,12800,1.03999332053102,1
0.989044990801137,12.49,12800,1.02876735240007,0.7502
1,0,12800,1.03880348982135,1
1,0,12800,1.03970367904112,1
0.971052631578947,37.72,12800,1.00861244019139,0.2456
1,0,12800,1.04107083471899,1
1,0,12800,1.04213789059228,1
0.99013076733284,12.77,12800,1.03149930092935,0.7446
0.967970956030658,37.83,12800,1.0094392900363,0.2434
0.991345593742199,12.55,12800,1.03070649912624,0.749
1,0,12800,1.06100217864924,1
1,0,12800,1.04213600333751,1
1,0,12800,1.04130089457403,1
1,0,12800,1.05948203842941,1
1,0,12800,1.05898168375063,1
1,0,12800,1.04227988090174,1
1,0,12800,1.03801708256573,1
1,0,12800,1.04301699129714,1
1,0,12800,1.0425567284515,1
0.960716580976864,50,12800,1,0
0.963549920760697,50,12800,1,0
1,0,12800,1.03914741847826,1
1,0,12800,1.04130416420306,1
0.9909961064244,12.99,12800,1.02912070084361,0.7402
1,0,12800,1.04397257983615,1
1,0,12800,1.06024695450402,1
1,0,12800,1.10864093959732,1
1,0,12800,1.06098070336647,1
0.990437721539857,12.73,12800,1.02868683538043,0.7454
1,0,12800,1.03870379578982,1
1,0,12800,1.0603143256809,1
1,0,12800,1.04031391986782,1
1,0,12800,1.04194503171247,1
1,0,12800,1.05955046860745,1
0.968596663395486,37.65,12800,1.00915930650965,0.247
1,0,12800,1.05774872181712,1
1,0,12800,1.04089775561097,1
0.990118577075099,12.59,12800,1.02997364953887,0.7482
1,0,12800,1.03736208625878,1
1,0,12800,1.04214876033058,1
0.970715392772657,109.35,12800,1.01076759931479,0.757
1,0,12800,1.06369585024435,1
1,0,12800,1.05974477958237,1
1,0,12800,1.04175805635229,1
1,0,12800,1.05948844884488,1
0.989294078287053,12.49,12800,1.02843760455002,0.7502
0.963462619449129,50,12800,1,0
1,0,12800,1.04226289517471,1
1,0,12800,1.03725425408888,1
0.96972885471469,113.31,12800,1.02760016187778,0.7482
0.96863032673348,37.35,12800,1.01051087753605,0.253
1,0,12800,1.04125605478537,1
1,0,12800,1.06161455277056,1
1,0,12800,1.06017713765417,1
0.95950633217714,50,12800,1,0
1,0,12800,1.05624639710121,1
0.990367992096814,12.5,12800,1.031859718449,0.75
1,0,12800,1.0592487950806,1
1,0,12800,1.06203828072532,1
0.990491152637672,12.53,12800,1.02984951215479,0.7494
1,0,12800,1.05765899529819,1
1,0,12800,1.04123537827148,1
0.970865119298815,37.29,12800,1.01006330141211,0.2542
0.968416801292407,37.33,12800,1.02932148626817,0.2534
0.96887032030802,37.61,12800,1.00892930285902,0.2478
1,0,12800,1.04096834264432,1
0.990185477834151,12.19,12800,1.0316060883307,0.7562
1,0,12800,1.06302170283806,1
1,0,12800,1.0377863233573,1
1,0,12800,1.03962401750263,1
0.944212641013754,151.16,12800,1,0.2442
0.990619292711273,12.48,12800,1.03113066578117,0.7504
1,0,12800,1.04,1
1,0,12800,1.04127358490566,1
1,0,12800,1.04018637157833,1
1,0,12800,1.05981416957027,1
1,0,12800,1.06491895468078,1
1,0,12800,1.06051247809031,1
1,0,12800,1.03874508519004,1
1,0,12800,1.04219233018631,1
1,0,12800,1.0405382815112,1
0.942342342342342,150.08,12800,0.983000391696044,0.2496
1,0,12800,1.04098496116344,1
0.990033769870686,12.46,12800,1.02800428300799,0.7508
1,0,12800,1.03803262316911,1
1,0,12800,1.05849398582963,1
1,0,12800,1.04084518758839,1
1,0,12800,1.03972409208011,1
0.99233780294828,12.16,12800,1.03039893395519,0.7568
0.990936555891239,13.01,12800,1.02963991181514,0.7398
1,0,12800,1.03559816590246,1
1,0,12800,1.06234729126295,1
0.990224828934506,12.22,12800,1.03290974258716,0.7556
0.970892317480515,38.33,12800,1.00994114840146,0.2334
1,0,12800,1.03868182950112,1
0.962704718663856,50,12800,1,0
1,0,12800,1.03599670510708,1
0.970071988999434,37.95,12800,1.00970638194613,0.241
1,0,12800,1.03902478933159,1
1,0,12800,1.05943822103327,1
1,0,12800,1.03998320033599,1
1,0,12800,1.06207246009628,1
0.98985315954463,12.38,12800,1.02920310179838,0.7524
1,0,12800,1.06091666666667,1
1,0,12800,1.03885988897175,1
1,0,12800,1.06198800776961,1
0.989346008851008,12.6,12800,1.03040485166366,0.748
1,0,12800,1.04300267201069,1
1,0,12800,1.03771207794389,1
0.990663390663391,12.27,12800,1.02710892710893,0.7546
1,0,12800,1.06197934021993,1
0.989369531441655,12.79,12800,1.02943822062311,0.7442
1,0,12800,1.04065244667503,1
1,0,12800,1.03870058838154,1
1,0,12800,1.03705554167708,1
0.990639625585023,12.49,12800,1.02931275145743,0.7502
1,0,12800,1.0433206911083,1
1,0,12800,1.05908407153602,1
1,0,12800,1.04000989935654,1
1,0,12800,1.042851187995,1
1,0,12800,1.03973620502546,1
1,0,12800,1.06288832913518,1
1,0,12800,1.06247375934167,1
1,0,12800,1.04314550042052,1
1,0,12800,1.03964903567585,1
0.989742306730047,12.41,12800,1.03360853973814,0.7518
1,0,12800,1.03936223218734,1
0.962897098051896,50,12800,1,0
1,0,12800,1.04059775840598,1
1,0,12800,1.0594431903687,1
1,0,12800,1.0389653733834,1
1,0,12800,1.03966719892428,1
1,0,12800,1.0394063888656,1
1,0,12800,1.04148891677123,1
0.961522981566449,50,12800,1,0
1,0,12800,1.05816923457197,1
1,0,12800,1.04144038766814,1
1,0,12800,1.04150066401062,1
0.99022693390757,12.82,12800,1.02815968196124,0.7436
0.989695945945946,11.89,12800,1.03141891891892,0.7622
1,0,12800,1.0607864509097,1
1,0,12800,1.05957836846929,1
1,0,12800,1.0589929241402,1
0.959902597402597,50,12800,1,0
0.989886531820424,13.16,12800,1.02984706462753,0.7368
1,0,12800,1.04089621855739,1
1,0,12800,1.06107573726542,1
0.990390879478827,12.45,12800,1.02947882736156,0.751
1,0,12800,1.06076884337754,1
1,0,12800,1.03855303092445,1
1,0,12800,1.06163983651681,1
1,0,12800,1.04042658730159,1
1,0,12800,1.06367705430285,1
1,0,12800,1.04156540685494,1
1,0,12800,1.04066201797866,1
0.97319403952057,37.67,12800,1.00801749271137,0.2466
0.991191623732757,12.56,12800,1.02850257603457,0.7488
1,0,12800,1.06263498920086,1
0.97091289984691,37.43,12800,1.01168318427202,0.2514
1,0,12800,1.03863522328149,1
1,0,12800,1.06113681427627,1
0.971699643204671,37.79,12800,1.00859552384042,0.2442
0.960809405742622,50,12800,1,0
1,0,12800,1.06017215692766,1
0.989723513579643,12.23,12800,1.02862735502814,0.7554
0.990683485860335,12.01,12800,1.02811443647457,0.7598
0.991570247933884,12.52,12800,1.0296694214876,0.7496
1,0,12800,1.03910332041126,1
0.989284824320957,12.77,12800,1.03106570313149,0.7446
1,0,12800,1.0585464333782,1
1,0,12800,1.06033762326592,1
0.958004827031376,50,12800,1,0
1,0,12800,1.05840693217797,1
1,0,12800,1.06158187401444,1
1,0,12800,1.04275295498365,1
1,0,12800,1.06085567790199,1
0.9909887359199,12.36,12800,1.03095536086775,0.7528
1,0,12800,1.03869891576314,1
1,0,12800,1.04010173802459,1
1,0,12800,1.04247200331813,1
1,0,12800,1.04245634362327,1
0.991074407741074,12.93,12800,1.0286953620287,0.7414
1,0,12800,1.06220374220374,1
0.990837804374742,12.25,12800,1.02963268675196,0.755
1,0,12800,1.04228486646884,1
1,0,12800,1.03883333333333,1
1,0,12800,1.04144947032117,1
1,0,12800,1.04115674769489,1
1,0,12800,1.06234972224525,1
1,0,12800,1.03796311679681,1
1,0,12800,1.04279828470529,1
1,0,12800,1.04100683447241,1
1,0,12800,1.06424323645196,1
1,0,12800,1.03829258184832,1
1,0,12800,1.03786447638604,1
1,0,12800,1.03955273698264,1
1,0,12800,1.04146968565978,1
0.986871624428749,12.5,12800,1.03124221022019,0.75
1,0,12800,1.03732776617954,1
1,0,12800,1.03931326200547,1
1,0,12800,1.06155778894472,1
1,0,12800,1.05904119726996,1
0.933749512290285,162.77,12800,0.973936792820913,0
1,0,12800,1.05884300256559,1
1,0,12800,1.0601225963557,1
1,0,12800,1.05624947606673,1
1,0,12800,1.03821870527822,1
0.991187270501836,12.32,12800,1.02896776825785,0.7536
0.991591789629874,12.52,12800,1.03025307064545,0.7496
0.991450180861559,12.91,12800,1.02893784939165,0.7418
1,0,12800,1.06110197368421,1
1,0,12800,1.04245322594177,1
1,0,12800,1.11169328010645,1
1,0,12800,1.06108710106383,1
1,0,12800,1.04409171075838,1
1,0,12800,1.05938458986481,1
1,0,12800,1.04046770047268,1
0.943669739226345,150.96,12800,0.981722209091625,0.2452
1,0,12800,1.05851777330651,1
1,0,12800,1.05969148222669,1
1,0,12800,1.04054054054054,1
0.990238155347976,12.27,12800,1.03298830261718,0.7546
1,0,12800,1.06361812405952,1
1,0,12800,1.03981420039814,1
1,0,12800,1.04251942193635,1
0.989405188954701,13.03,12800,1.02953199299241,0.7394
1,0,12800,1.05698544527588,1
1,0,12800,1.03925845147219,1
1,0,12800,1.0604979253112,1
1,0,12800,1.03810226155359,1
1,0,12800,1.04031058979019,1
1,0,12800,1.04444071775952,1
1,0,12800,1.11433802113672,1
0.990378289473684,12.36,12800,1.02944078947368,0.7528
0.989175342918526,12.46,12800,1.02900347050074,0.7508
1,0,12800,1.05987282186803,1
1,0,12800,1.06590813316477,1
1,0,12800,1.0392529543013,1
1,0,12800,1.04012760241773,1
1,0,12800,1.03831963776623,1
0.963184723683146,50,12800,1,0
1,0,12800,1.04018379281537,1
0.96377738685431,50,12800,1,0
0.969497850247424,37.55,12800,1.00916686947351,0.249
0.962597035991531,50,12800,1,0
0.989712958354073,12.49,12800,1.02961672473868,0.7502
1,0,12800,1.06172001018762,1
1,0,12800,1.03994728605551,1
0.934867394695788,161.87,12800,0.990795631825273,0
1,0,12800,1.0425087689995,1
1,0,12800,1.04071015689513,1
0.973094892862897,37.73,12800,1.00950539713227,0.2454
1,0,12800,1.03889028581007,1
1,0,12800,1.04011700793982,1
0.990869096040508,12.44,12800,1.02872084336349,0.7512
1,0,12800,1.04226408802934,1
1,0,12800,1.0384264254295,1
0.989049892968879,12.1,12800,1.03120368845711,0.758
1,0,12800,1.06122619445373,1
0.989873622812703,12.53,12800,1.02900194426442,0.7494
1,0,12800,1.0408522774935,1
0.968704629778997,37.59,12800,1.01000161316341,0.2482
0.971541757619856,37.69,12800,1.00994421537715,0.2462
1,0,12800,1.0623089000909,1
1,0,12800,1.04087945159672,1
0.989525313824923,12.61,12800,1.10250228614182,0.7478
1,0,12800,1.0625,1
1,0,12800,1.04033117468645,1
1,0,12800,1.03800874537504,1
1,0,12800,1.03897827168685,1
1,0,12800,1.05888206999502,1
1,0,12800,1.0397011918751,1
1,0,12800,1.03716916950137,1
0.971437818593737,37.23,12800,1.00954769803382,0.2554
1,0,12800,1.03800217155266,1
1,0,12800,1.03924334190658,1
