"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1.2628635830576e-08,7.75874163739219e-65,7.59631896619726e-34,1.74933595308299e-46,1.82911928876635e-97,8.77268503250661e-45,5.78098817358526e-57,2.79566637741107e-101,1.08764510084327e-106,2.53483262168854e-68
2.48825934276944e-09,4.77628739442011e-86,2.65946239147686e-38,4.28841726320254e-49,4.70462309880703e-86,5.28136420329452e-43,2.33548628021036e-62,3.04053242319929e-102,4.33799449399712e-102,4.49009423036488e-83
0.00152683998090822,7.70849505854359e-59,2.35791821634067e-27,6.51498920082655e-35,6.53813083483073e-77,2.93434579374034e-44,3.88836025075611e-45,2.30083044142821e-93,4.61798566705226e-108,2.49040017385789e-60
2.19556746163192e-14,3.9550260522514e-68,5.4202599911914e-43,2.66408394672355e-50,2.86989224995691e-96,5.11754710914229e-54,2.60732720025566e-70,3.63776394481775e-120,4.97274529534034e-121,4.68471954437093e-74
1.41702817817444e-13,4.14799855785272e-81,1.27958841186586e-34,5.02122401747739e-54,1.08190866259886e-97,6.07284699875986e-53,8.66237755381394e-57,1.0341354198078e-102,4.77267808472422e-120,1.00616768576467e-60
3.85226459250304e-08,3.46488138455617e-71,1.0820735630683e-33,1.26949362655572e-33,3.320286076716e-83,4.04257149164095e-42,1.72234262473322e-55,4.64565791767246e-95,1.27281051396366e-123,7.33367105749047e-59
8.67128458666311e-09,1.51612794220803e-79,6.69625020768142e-37,4.60472179519119e-37,6.30309540607246e-83,2.20077041580092e-44,1.52440428479834e-59,1.73382880683335e-109,4.01078712673668e-105,1.56524771638423e-65
3.16864785168284e-08,5.0416684989294e-79,1.04377536818739e-36,2.74603072247673e-44,6.00997206159757e-69,1.14766563075021e-46,3.88343730924174e-53,1.15047067555784e-94,1.09230317295461e-121,1.95198874963378e-65
1.75303278155211e-11,5.02774645787415e-79,1.10539048933864e-36,2.25244192280607e-46,6.48722365976926e-90,4.41799585501784e-61,6.91183502686714e-65,1.40373936051963e-106,2.63541504929431e-102,3.5797862621381e-77
2.40152265881901e-12,1.39788082299161e-80,1.08403089926656e-36,6.25067010304e-49,2.09193213937174e-92,4.4073502371494e-49,3.15153348225844e-55,9.58159040384389e-102,2.51054345806265e-117,3.37143400985254e-76
